nome_professor,cpf,matricula,nome_departamento,semestre_atual, ,media_global,media_global_professor
Ana Lívia Mendonça,79360404501,2007648,Escola de Saúde,5,,7.945814345991562,7.95
Ana Carolina Viana,18246311839,2007646,Escola de Saúde,3,,8.003683774834437,8.0
Maria Eduarda Vasconcelos,79305121042,2007651,Escola de Saúde,7,,8.009608006672227,8.01
Melissa da Rocha,26607008252,2007645,Escola de Saúde,6,,8.010923566878981,8.01
Isaque Silva,59208884364,2007650,Escola de Saúde,2,,8.029213938411669,8.03
Daniela Rezende,50209162114,2007644,Escola de Saúde,7,,8.009608006672227,8.01
Vicente da Rosa,84988237107,96625640,Ciências Biológicas,6,,7.952380038387715,8.01
Pedro Henrique da Rocha,41927611328,2005229,Escola de Engenharia,2,,7.99183147033534,7.99
Gael Barros,1357516483,2005234,Escola de Engenharia,7,,7.962367109634552,7.96
Vinícius Peixoto,91429311125,43776285,Escola de Engenharia,6,,7.986284691136975,8.01
Eloá Nunes,84260787384,2005237,Escola de Engenharia,6,,7.986284691136975,7.99
Manuella Machado,94690403725,2005228,Escola de Engenharia,2,,7.99183147033534,7.99
Rhavi Lima,68815640185,2005231,Escola de Engenharia,7,,7.962367109634552,7.96
Agatha Rodrigues,99905543861,2005236,Escola de Engenharia,7,,7.962367109634552,7.96
Pietro Porto,39056999520,2005227,Escola de Engenharia,4,,7.955649622799664,7.96
Maria Júlia Pires,29927395080,2005233,Escola de Engenharia,2,,7.99183147033534,7.99
Larissa Jesus,46069541233,2005230,Escola de Engenharia,7,,7.962367109634552,7.96
Heloisa da Paz,57310526147,2005232,Escola de Engenharia,1,,7.969423604757548,7.97
Helena Vasconcelos,7405333992,6919681,Escola de Tecnologia,9,,,7.96
Gael Nogueira,75250085668,11673390,Escola de Saúde,8,,7.959191353082466,7.99
Enrico Farias,62745840095,25242660,Escola de Saúde,4,,8.052280701754386,8.01
Kaique Oliveira,93380408729,86667344,Ciências Biológicas,1,,8.009375,7.97
Maitê Peixoto,61167946608,11618697,Ciências Biológicas,2,,8.097638095238096,8.04
Arthur Miguel Brito,25431734091,2004338,Escola de Engenharia,9,,8.011547248182762,8.01
Davi Nogueira,23490649656,2004343,Escola de Engenharia,7,,7.962367109634552,7.96
Alícia Cunha,82523062648,22544001,Escola de Engenharia,7,,7.962367109634552,7.97
Antônio Abreu,406564979,2004344,Escola de Engenharia,5,,7.928421052631579,7.93
Maria Rocha,23949276445,2004340,Escola de Engenharia,7,,7.962367109634552,7.96
Maria Júlia Barros,73183677698,2004341,Escola de Engenharia,6,,7.986284691136975,7.99
Sabrina Costa,89446942214,35726490,Escola de Tecnologia,1,,8.03510148849797,8.02
Fernando da Cunha,47639876788,22558127,Escola de Tecnologia,2,,8.004819112627986,8.02
Nathan da Luz,20079435072,2002840,Escola de Tecnologia,9,,,
Kamilly da Costa,56751807046,2002833,Escola de Tecnologia,6,,8.016576576576577,8.02
Lara Castro,99328221480,42678961,Escola de Tecnologia,8,,7.919821693907875,7.95
Matteo Montenegro,89679901406,2002837,Escola de Tecnologia,5,,8.034368998628258,8.03
Helena Moreira,93088735510,2002835,Escola de Tecnologia,6,,8.016576576576577,8.02
Antony Aparecida,29984633991,2011245,Ciências Biológicas,9,,,
Manuella Fogaça,85477545622,80658954,Ciências Biológicas,4,,7.924395393474088,7.98
Vitor da Paz,41090139518,2011240,Ciências Biológicas,1,,8.009375,8.01
Maria Cecília Araújo,29155661350,2011241,Ciências Biológicas,2,,8.097638095238096,8.1
Maitê Garcia,55742093219,2011244,Ciências Biológicas,3,,8.033939393939393,8.03
Beatriz Costa,85456917304,74758599,Escola de Engenharia,2,,7.99183147033534,7.98
Liz Rodrigues,32344341123,40118115,Escola de Saúde,6,,8.010923566878981,8.02
Benjamin Guerra,2970089979,73048435,Escola de Saúde,4,,8.052280701754386,8.0
Davi Lucas Fonseca,71402803195,88620540,Escola de Tecnologia,8,,7.919821693907875,7.97
Ana Carolina da Cunha,71101032528,2007776,Escola de Saúde,5,,7.945814345991562,7.95
Ana Julia Duarte,8464604783,2007779,Escola de Saúde,8,,7.959191353082466,7.96
José Pedro Sampaio,42814008337,2007770,Escola de Saúde,5,,7.945814345991562,7.95
Maria Eduarda Rios,15186418588,2007771,Escola de Saúde,4,,8.052280701754386,8.05
Kaique Aparecida,21725274512,2007778,Escola de Saúde,7,,8.009608006672227,8.01
Laura Marques,85426281270,2007777,Escola de Saúde,6,,8.010923566878981,8.01
Anthony Gabriel Leão,20327651343,2007774,Escola de Saúde,2,,8.029213938411669,8.03
Maria Liz Costa,58862727287,81500695,Escola de Tecnologia,3,,7.94713605442177,7.94
Julia Gomes,50289618519,2008681,Escola de Saúde,2,,8.029213938411669,8.03
Ágatha Pinto,61474281712,2008684,Escola de Saúde,3,,8.003683774834437,8.0
Arthur Gabriel Macedo,79757348619,2008682,Escola de Saúde,2,,8.029213938411669,8.03
Ana Sophia Albuquerque,43931831646,2008683,Escola de Saúde,8,,7.959191353082466,7.96
Benjamim Novaes,72456725234,79462156,Escola de Saúde,4,,8.052280701754386,8.02
Juan Garcia,75900899364,2008688,Escola de Saúde,5,,7.945814345991562,7.95
Dante Albuquerque,21973087566,22915409,Escola de Saúde,1,,8.011402095084609,8.02
Dante Lima,72633369124,2008687,Escola de Saúde,9,,7.980497237569061,8.0
Nicole Pinto,63415559545,2008685,Escola de Saúde,2,,8.029213938411669,8.03
Isabel Aparecida,54553387437,43861429,Escola de Engenharia,8,,8.0739901071723,8.02
Liam Pinto,36000204061,86387931,Escola de Engenharia,4,,7.955649622799664,7.97
Maria Flor Macedo,22924880335,46219243,Escola de Engenharia,3,,8.016448839208941,7.98
Vitor Siqueira,7533482743,23228590,Escola de Engenharia,4,,7.955649622799664,7.99
Maria Eduarda Lima,82006724913,78081379,Escola de Tecnologia,5,,8.034368998628258,8.02
João Miguel Freitas,11122091992,2007919,Escola de Saúde,3,,8.003683774834437,8.0
Sophia Santos,50467902299,2007917,Escola de Saúde,8,,7.959191353082466,7.96
Ana Clara Melo,36575050683,2007918,Escola de Saúde,8,,7.959191353082466,7.96
Pedro Lucas Pacheco,4782816576,2007921,Escola de Saúde,8,,7.959191353082466,7.96
Sara Brito,68086309265,2008525,Escola de Saúde,4,,8.052280701754386,8.05
Eloah Cavalcanti,4047144883,2008528,Escola de Saúde,5,,7.945814345991562,7.95
Fernanda Vargas,45569753177,2008526,Escola de Saúde,7,,8.009608006672227,8.01
Maria Luiza Cassiano,15773120945,2008523,Escola de Saúde,6,,8.010923566878981,8.01
Heloisa Machado,64215291778,2008530,Escola de Saúde,9,,7.980497237569061,7.98
Ravy Duarte,39825357842,18863097,Escola de Saúde,5,,7.945814345991562,8.0
Maria Souza,14163705179,2008522,Escola de Saúde,5,,7.945814345991562,7.95
Elisa Lima,83731530492,2008518,Escola de Saúde,2,,8.029213938411669,8.03
Vitória Pimenta,56326825834,2008521,Escola de Saúde,2,,8.029213938411669,8.03
Lucas Gabriel da Conceição,25671223020,2008520,Escola de Saúde,2,,8.029213938411669,8.03
Fernanda Vargas,87794728775,2008529,Escola de Saúde,1,,8.011402095084609,8.01
Felipe da Paz,4643934854,73310504,Ciências Biológicas,1,,8.009375,8.01
Vitor Hugo Pires,83579041044,22773977,Ciências Biológicas,7,,8.032611464968154,7.98
Yuri Castro,57933904972,2003582,Escola de Engenharia,9,,8.011547248182762,8.0
Thomas Correia,98824312046,2003576,Escola de Engenharia,1,,7.969423604757548,7.97
Pedro Lucas Porto,34761137297,2003584,Escola de Engenharia,4,,7.955649622799664,7.96
Hellena Monteiro,18320076124,2003578,Escola de Engenharia,1,,7.969423604757548,7.97
Cauê Souza,60961861337,2003583,Escola de Engenharia,5,,7.928421052631579,7.93
Daniel Vargas,9115211946,2003577,Escola de Engenharia,5,,7.928421052631579,7.93
Brayan Rocha,4006893640,2003587,Escola de Engenharia,7,,7.962367109634552,7.96
Benicio Ferreira,31307422313,2003581,Escola de Engenharia,3,,8.016448839208941,8.02
Caio Rocha,15338064134,2003580,Escola de Engenharia,9,,8.011547248182762,8.01
Maitê Ramos,92249875933,2003574,Escola de Engenharia,2,,7.99183147033534,7.99
Laís Pinto,15568734466,2003585,Escola de Engenharia,4,,7.955649622799664,7.96
Pedro Henrique Santos,15940538648,2003579,Escola de Engenharia,6,,7.986284691136975,7.99
Maria Luiza Azevedo,14605681201,2003586,Escola de Engenharia,4,,7.955649622799664,7.96
Luana Cassiano,42405896218,78836232,Escola de Tecnologia,9,,,8.02
Vinícius Ferreira,81489354560,59507418,Escola de Tecnologia,3,,7.94713605442177,7.99
Gustavo Henrique Martins,59776310461,2005939,Escola de Engenharia,6,,7.986284691136975,7.99
Alícia Machado,52771338762,2005948,Escola de Engenharia,4,,7.955649622799664,7.96
Ayla Jesus,27107337732,33558405,Escola de Engenharia,6,,7.986284691136975,7.97
Rael Abreu,87748049957,2005942,Escola de Engenharia,8,,8.0739901071723,8.07
Pedro Miguel Pimenta,14696751347,2005936,Escola de Engenharia,9,,8.011547248182762,8.01
Maria Câmara,10851815051,2005945,Escola de Engenharia,7,,7.962367109634552,7.96
Jade Casa Grande,56924596973,2005944,Escola de Engenharia,9,,8.011547248182762,8.01
Lívia Silveira,47081935542,2005938,Escola de Engenharia,8,,8.0739901071723,8.07
Clarice da Cruz,9188243014,53628440,Escola de Engenharia,8,,8.0739901071723,8.07
Ana Pires,17867792159,2005940,Escola de Engenharia,3,,8.016448839208941,8.02
Danilo Dias,82310943429,2005941,Escola de Engenharia,3,,8.016448839208941,8.02
Antony Costa,86408830854,2005935,Escola de Engenharia,9,,8.011547248182762,8.0
Allana Câmara,69363144156,2005943,Escola de Engenharia,7,,7.962367109634552,7.96
Ana Lívia Oliveira,94330317699,2005937,Escola de Engenharia,9,,8.011547248182762,8.01
Heloísa Cirino,11024601929,82449337,Escola de Tecnologia,2,,8.004819112627986,7.98
Luana Cassiano,42405896218,78836232,Escola de Tecnologia,6,,8.016576576576577,8.02
Eloá Gomes,5209461756,44625459,Ciências Biológicas,8,,7.936876155268023,7.99
Brenda Novaes,23193636482,2001909,Escola de Tecnologia,2,,8.004819112627986,8.0
José Miguel Nascimento,72418295499,2001913,Escola de Tecnologia,5,,8.034368998628258,8.03
Enrico Sá,87536090572,2001910,Escola de Tecnologia,5,,8.034368998628258,8.03
Davi Miguel Montenegro,4782800970,2001912,Escola de Tecnologia,9,,,
Brenda Silva,47136678959,2001915,Escola de Tecnologia,4,,7.961030927835051,7.96
Liam Gomes,98122107717,2001911,Escola de Tecnologia,1,,8.03510148849797,8.04
Sabrina da Mata,19174526147,2001747,Escola de Tecnologia,2,,8.004819112627986,8.0
Esther Marques,61102545609,2001750,Escola de Tecnologia,4,,7.961030927835051,7.96
Leandro Viana,90068267385,2001753,Escola de Tecnologia,6,,8.016576576576577,8.02
Isis Moraes,32360918845,2001755,Escola de Tecnologia,1,,8.03510148849797,8.04
Luigi Aragão,32742479908,8815986,Escola de Tecnologia,5,,8.034368998628258,8.0
Hadassa da Mata,20985472924,22711244,Escola de Saúde,7,,8.009608006672227,8.0
Maitê Peixoto,61167946608,11618697,Ciências Biológicas,9,,,8.04
Vicente Vasconcelos,71951333723,70830176,Ciências Biológicas,3,,8.033939393939393,7.99
Nicolas Macedo,23728448556,2000835,Escola de Tecnologia,7,,8.030921933085502,8.03
Josué Campos,42657543510,2000834,Escola de Tecnologia,6,,8.016576576576577,8.02
Fernando Mendes,83797210137,2000829,Escola de Tecnologia,6,,8.016576576576577,8.02
Lunna Carvalho,31710222474,2000828,Escola de Tecnologia,3,,7.94713605442177,7.95
Ana Julia Pacheco,98148106323,2000830,Escola de Tecnologia,4,,7.961030927835051,7.96
Ravi Lucca Barros,88570579998,2000832,Escola de Tecnologia,6,,8.016576576576577,8.02
Miguel Campos,52973225129,2012730,Ciências Biológicas,9,,,
Fernando Araújo,55922241604,2012724,Ciências Biológicas,9,,,
Stella Porto,44818748009,2012726,Ciências Biológicas,9,,,
Valentina Fernandes,18749762448,2012727,Ciências Biológicas,9,,,
Mathias Rezende,23014006729,2012728,Ciências Biológicas,6,,7.952380038387715,7.95
Juan Souza,85529041077,2632226,Escola de Tecnologia,2,,8.004819112627986,7.98
Mirella da Cunha,20090469348,84955434,Escola de Saúde,4,,8.052280701754386,8.01
Ana Luiza Vasconcelos,59678861821,96305180,Escola de Saúde,7,,8.009608006672227,8.03
Henry Camargo,17956283457,2012900,Ciências Biológicas,4,,7.924395393474088,7.92
Lorena Vasconcelos,22982169233,34296168,Ciências Biológicas,7,,8.032611464968154,8.03
Stella das Neves,17885605395,2012903,Ciências Biológicas,9,,,
Raul Aragão,32054471626,2012905,Ciências Biológicas,6,,7.952380038387715,7.95
Isaque Moraes,99267824888,2012906,Ciências Biológicas,8,,7.936876155268023,7.94
Maria Julia Albuquerque,10816657829,2012898,Ciências Biológicas,1,,8.009375,8.01
Benicio da Costa,97787234916,2012901,Ciências Biológicas,4,,7.924395393474088,7.92
Felipe da Costa,87711462777,2012904,Ciências Biológicas,5,,7.973406193078324,7.97
Antonella Leão,69667553161,65651263,Escola de Engenharia,6,,7.986284691136975,8.0
Davi Lucas Mendonça,45700942101,65830019,Escola de Engenharia,9,,8.011547248182762,8.01
Josué Gonçalves,66834261600,2010483,Ciências Biológicas,7,,8.032611464968154,8.03
Lavínia Castro,3217726844,2010485,Ciências Biológicas,6,,7.952380038387715,7.95
Luiz Henrique Santos,72494122676,2010490,Ciências Biológicas,7,,8.032611464968154,8.03
Luana Correia,37697519408,2010481,Ciências Biológicas,2,,8.097638095238096,8.1
Arthur Gabriel Peixoto,80289830425,2010480,Ciências Biológicas,8,,7.936876155268023,7.98
Cecília Jesus,4399244620,2010489,Ciências Biológicas,4,,7.924395393474088,7.92
Lorenzo Duarte,52904060259,2010482,Ciências Biológicas,6,,7.952380038387715,7.95
João Miguel Peixoto,64190887319,2010486,Ciências Biológicas,8,,7.936876155268023,7.94
Vicente Gomes,88294628001,9629503,Escola de Engenharia,2,,7.99183147033534,8.0
Henry Gabriel Silva,34522219291,2006105,Escola de Engenharia,9,,8.011547248182762,8.0
Leonardo da Paz,77111245289,73799424,Escola de Engenharia,1,,7.969423604757548,7.99
Luna Rodrigues,94521747157,2006110,Escola de Engenharia,5,,7.928421052631579,7.93
Sara Pinto,85927890763,18180281,Escola de Engenharia,3,,8.016448839208941,7.99
Otto da Cruz,84495366305,2006111,Escola de Engenharia,8,,8.0739901071723,8.07
Vinicius Abreu,44869889888,2006106,Escola de Engenharia,8,,8.0739901071723,8.01
Ana Beatriz Cavalcanti,87913525390,2006113,Escola de Engenharia,2,,7.99183147033534,7.99
Ravi Lucca Porto,15410006584,2006112,Escola de Engenharia,3,,8.016448839208941,8.02
Maria Cecília Albuquerque,62397885453,2006114,Escola de Engenharia,5,,7.928421052631579,7.93
Henrique Viana,65436732115,2006108,Escola de Engenharia,7,,7.962367109634552,7.96
Olivia Fonseca,5562091817,2006109,Escola de Engenharia,5,,7.928421052631579,7.93
Valentim Pacheco,12555524033,2006117,Escola de Engenharia,7,,7.962367109634552,7.99
Gabriel Gonçalves,42071255865,12280570,Escola de Saúde,1,,8.011402095084609,7.97
Maria Laura da Rosa,75171034759,2009587,Escola de Saúde,4,,8.052280701754386,8.05
Sara Freitas,74542539143,2009589,Escola de Saúde,7,,8.009608006672227,8.01
Isaac Cunha,88218241230,2009590,Escola de Saúde,1,,8.011402095084609,8.01
Natália Ferreira,13277829749,2009584,Escola de Saúde,3,,8.003683774834437,7.98
Thiago Montenegro,40605185580,2009583,Escola de Saúde,7,,8.009608006672227,8.01
Lucas Gabriel da Rosa,95902474310,2009582,Escola de Saúde,5,,7.945814345991562,7.95
Maria Flor Macedo,22924880335,46219243,Escola de Engenharia,5,,7.928421052631579,7.98
Ryan Marques,42795299753,13115105,Escola de Engenharia,9,,8.011547248182762,7.98
Sophie Camargo,1544077426,2002672,Escola de Tecnologia,5,,8.034368998628258,8.03
José Pedro Nogueira,49670487838,2002671,Escola de Tecnologia,6,,8.016576576576577,8.02
Olívia Albuquerque,18551344091,2002670,Escola de Tecnologia,6,,8.016576576576577,8.02
Apollo Siqueira,38855261750,2002665,Escola de Tecnologia,7,,8.030921933085502,8.03
Luísa Garcia,39052721517,2002673,Escola de Tecnologia,9,,,
Bruna Garcia,45950737665,2002667,Escola de Tecnologia,6,,8.016576576576577,8.02
Marcela Câmara,87933597335,2012020,Ciências Biológicas,6,,7.952380038387715,7.95
Antonella Pereira,24333393411,2012011,Ciências Biológicas,6,,7.952380038387715,7.95
Luiz Fernando Viana,37131950345,2012010,Ciências Biológicas,3,,8.033939393939393,8.03
Laura Campos,41231146367,2012014,Ciências Biológicas,4,,7.924395393474088,7.94
Bernardo da Paz,16958830222,2012012,Ciências Biológicas,9,,,
Luna Fonseca,1903937090,2012016,Ciências Biológicas,8,,7.936876155268023,7.94
Guilherme Fonseca,70434445652,2012017,Ciências Biológicas,7,,8.032611464968154,8.03
Maria Eduarda Lopes,9129025261,25562460,Escola de Engenharia,8,,8.0739901071723,8.01
Daniela Monteiro,12969593438,1603172,Escola de Saúde,1,,8.011402095084609,8.01
Ana Sophia Garcia,39382135948,2011841,Ciências Biológicas,5,,7.973406193078324,7.97
Esther Moreira,56667507279,2011844,Ciências Biológicas,4,,7.924395393474088,7.92
Mathias Araújo,78210763629,2011840,Ciências Biológicas,8,,7.936876155268023,7.94
Laís Vasconcelos,89706280839,2011838,Ciências Biológicas,8,,7.936876155268023,7.94
Clarice Lima,15655681660,2011845,Ciências Biológicas,4,,7.924395393474088,7.92
Theo Abreu,7514868966,2011839,Ciências Biológicas,2,,8.097638095238096,8.1
Ana Cecília Ferreira,47520835449,2011842,Ciências Biológicas,9,,,
Apollo Rezende,56650631892,2011843,Ciências Biológicas,6,,7.952380038387715,7.95
Maya Fonseca,17028896790,2011837,Ciências Biológicas,1,,8.009375,8.01
Maria Julia Pereira,72675147435,99720440,Ciências Biológicas,3,,8.033939393939393,8.0
Bruna Alves,91727493862,72385548,Escola de Tecnologia,5,,8.034368998628258,7.98
Lavínia Fonseca,24319834903,2007031,Escola de Saúde,2,,8.029213938411669,8.03
Cauã Campos,21070555845,2007025,Escola de Saúde,2,,8.029213938411669,8.03
Sophia Rodrigues,12728522688,2007034,Escola de Saúde,9,,7.980497237569061,7.98
Anthony Souza,52590727394,2007032,Escola de Saúde,8,,7.959191353082466,7.96
Vinicius Lima,55402486759,2007033,Escola de Saúde,7,,8.009608006672227,8.01
Laura Ribeiro,19820087900,2007023,Escola de Saúde,7,,8.009608006672227,8.01
Mathias da Rosa,40024402468,2007030,Escola de Saúde,1,,8.011402095084609,8.01
Luiz Fernando Moraes,2993096444,2007027,Escola de Saúde,2,,8.029213938411669,8.03
Isaque Rezende,68318256815,2007022,Escola de Saúde,3,,8.003683774834437,8.0
Mathias Almeida,2479196772,2007035,Escola de Saúde,6,,8.010923566878981,8.01
Ana Lívia Alves,32757406537,2007029,Escola de Saúde,9,,7.980497237569061,7.98
Nicole Souza,25895933055,2011083,Ciências Biológicas,3,,8.033939393939393,8.03
Rafaela Silveira,13661866182,2011085,Ciências Biológicas,5,,7.973406193078324,7.97
Antônio da Rocha,18554217243,2011088,Ciências Biológicas,8,,7.936876155268023,7.94
Gabriela Macedo,24118987446,2011084,Ciências Biológicas,8,,7.936876155268023,7.94
Elisa Nunes,1618221921,2011089,Ciências Biológicas,7,,8.032611464968154,8.03
Asafe Fogaça,37894281102,2011082,Ciências Biológicas,7,,8.032611464968154,8.03
Isabela Aragão,32022250438,2011086,Ciências Biológicas,6,,7.952380038387715,7.95
Ryan da Cunha,76748213263,2011087,Ciências Biológicas,5,,7.973406193078324,7.97
Mariane da Conceição,67410680386,85667119,Escola de Engenharia,1,,7.969423604757548,7.98
Maria Flor Andrade,55094073063,19552091,Escola de Tecnologia,2,,8.004819112627986,8.0
Maria Luísa Moraes,35460363145,74855872,Escola de Tecnologia,6,,8.016576576576577,8.02
Kaique Andrade,43830841236,2004473,Escola de Engenharia,6,,7.986284691136975,7.99
Mariah Sá,56079366994,2004467,Escola de Engenharia,7,,7.962367109634552,7.96
